,sigmaritan,artistName,trackName,msPlayed,duration,minutes
176315,denis_smocvin,Maggie Lindemann,she knows it,156584,156585.0,2.60975
176317,nicolae_dubenco,Jack Harlow,Tyler Herro,156578,156578.0,2.6096333333333335
176318,nicolae_gherman,Jack Harlow,Tyler Herro,156578,156578.0,2.6096333333333335
176322,nicolae_gherman,Paris Paige,OMG WOW,156577,156578.0,2.6096333333333335
176325,vasile_papaluta,Jack Harlow,Tyler Herro,156578,156578.0,2.6096333333333335
176332,elena_timbur,Pyotr Ilyich Tchaikovsky,"Variations on a Rococo Theme, Op. 33, TH 57: Var: VI. Andante",156573,156573.0,2.60955
176333,vasile_papaluta,Epic Score,Liberators,156569,156569.0,2.6094833333333334
176337,irina_tiora,Epic Score,Liberators,156569,156569.0,2.6094833333333334
176351,vasile_papaluta,Russ,Pull The Trigger,156560,156560.0,2.6093333333333333
176354,andreea_covalevschi,Every Time I Die,Hostile Architecture,156533,156533.0,2.6088833333333334
176358,vasile_papaluta,Silience,Hiding Your Love,156531,156532.0,2.6088666666666667
176360,nicolae_gherman,Logic,My Way,156530,156530.0,2.608833333333333
176362,eduard_balamatiuc,Charlie Puth,Girlfriend - Haywyre Remix,156521,156522.0,2.6087
176371,vasile_papaluta,B-Case,Can't Buy Love (feat. Baby E),156510,156510.0,2.6085
176372,vasile_papaluta,JAXSON GAMBLE,Golden Touch,156500,156500.0,2.6083333333333334
176378,arina_coroliuc,Franz Xaver Gruber,Silent Night (Arr. Rimmer / Maydew),156493,156493.0,2.608216666666667
176379,vladimir_stojoc,Tibeauthetraveler,Cherry Tree,156482,156482.0,2.608033333333333
176380,irina_tiora,Marc Torch,Lunar Eclipse,156473,156474.0,2.6079
176381,elena_timbur,Justin Bieber,Off My Face,156467,156468.0,2.6078
176383,arina_coroliuc,Justin Bieber,Off My Face,156467,156468.0,2.6078
176384,vasile_papaluta,Meridian,Never Go to Bed,156461,156462.0,2.6077
176386,vasile_papaluta,Mountains vs. Machines,Best Shot,156449,156450.0,2.6075
176388,vasile_papaluta,Mike Gudmann,One More Night,156444,156444.0,2.6074
176395,andreea_covalevschi,Stevie Wonder,I Was Made To Love Her,156440,156440.0,2.6073333333333335
176396,vladimir_stojoc,Sweet Medicine,Northern Souls,156428,156428.0,2.6071333333333335
176398,andreea_covalevschi,Nirvana,Lounge Act,156426,156427.0,2.6071166666666667
176399,elena_timbur,Nirvana,Lounge Act,156419,156427.0,2.6071166666666667
176400,irina_tiora,Lucifer Cast,All Along the Watchtower (feat. Tom Ellis),156373,156373.0,2.6062166666666666
176401,vasile_papaluta,Arizona Zervas,NIGHTRIDER,156367,156368.0,2.606133333333333
176402,nicolae_gherman,Mt. Wolf,Tucana - Instrumental,156360,156360.0,2.606
176403,arina_coroliuc,Marshmello,Here With Me,156346,156347.0,2.605783333333333
176404,eduard_balamatiuc,Marshmello,Here With Me,156346,156347.0,2.605783333333333
176405,vasile_papaluta,Marshmello,Here With Me,156346,156347.0,2.605783333333333
176407,nicolae_gherman,Denzel Curry,John Wayne [Feat. Buzzy Lee],156333,156333.0,2.60555
176408,eduard_balamatiuc,S N U G,Dusk,156322,156323.0,2.605383333333333
176409,vladimir_stojoc,S N U G,Dusk,156322,156323.0,2.605383333333333
176410,vasile_papaluta,BoyPanda,She,156317,156318.0,2.6053
176418,vladimir_stojoc,Purrple Cat,Storm Clouds,156312,156312.0,2.6052
176420,vlada_pulbere,Purrple Cat,Storm Clouds,156312,156312.0,2.6052
176422,arina_coroliuc,DJ Fluke,Seven Nation Army,156309,156310.0,2.605166666666667
176424,irina_tiora,John Powell,Test Drive - From How To Train Your Dragon Music From The Motion Picture,156306,156307.0,2.6051166666666665
176425,vladimir_stojoc,7&Nine,I Feel You There,156300,156300.0,2.605
176426,vasile_papaluta,Post Malone,Hollywood's Bleeding,156266,156267.0,2.60445
176427,vladimir_stojoc,Post Malone,Hollywood's Bleeding,156266,156267.0,2.60445
176430,vasile_papaluta,Josh A,Worst Mistakes,156265,156265.0,2.604416666666667
176434,vladimir_stojoc,Banks,Spring Comes,156263,156263.0,2.6043833333333333
176436,vladimir_stojoc,LostiFi,Galactic Strings,156257,156258.0,2.6043
176438,eduard_balamatiuc,Kujah,Come To Me,156245,156245.0,2.6040833333333335
176443,vasile_papaluta,HVZVRD,Blast,151925,156238.0,2.6039666666666665
176449,arina_coroliuc,Akcent,Heart Attack,156222,156223.0,2.6037166666666667
176450,vladimir_stojoc,Hoogway,Miles Away,156214,156214.0,2.6035666666666666
176451,vladimir_stojoc,softy,Slow Ride,156206,156207.0,2.60345
176453,vladimir_stojoc,Kupla,Purple Vision,156205,156206.0,2.6034333333333333
176454,vasile_papaluta,Arem Ozguc,Astronaut In The Ocean,156205,156205.0,2.6034166666666665
176460,arina_coroliuc,Arem Ozguc,Astronaut In The Ocean,156205,156205.0,2.6034166666666665
176464,eduard_balamatiuc,Arem Ozguc,Astronaut In The Ocean,156205,156205.0,2.6034166666666665
176485,vasile_papaluta,Biometrix,Bitch Better Have My Money,156197,156197.0,2.603283333333333
176506,vasile_papaluta,BODYWORX,No Pain No Gain,156190,156190.0,2.6031666666666666
176509,alex_clefos,Beave,Good 4 U,156190,156190.0,2.6031666666666666
176531,vasile_papaluta,DV:XENSE,Savage,156190,156190.0,2.6031666666666666
176607,denis_smocvin,Strange Fruits Music,"Calabria (feat. Fallen Roses, Lujavo & Lunis) - Shift K3Y Edit",153240,156190.0,2.6031666666666666
176610,vlada_pulbere,Sista Prod,"Eyes Blue Like The Atlantic, Pt. 2 (feat. Powfu, Alec Benjamin & Rxseboy)",156187,156188.0,2.6031333333333335
176611,eduard_balamatiuc,TAMAN,По дворам (Darkk Remix),188085,156176.0,2.6029333333333335
176651,vasile_papaluta,Sigrid,Mirror,156167,156168.0,2.6028
176652,vasile_papaluta,Clean Bandit,Mama (feat. Ellie Goulding) - Tiësto’s Big Room Remix,156167,156168.0,2.6028
176655,irina_tiora,Sigrid,Mirror,156167,156168.0,2.6028
176670,arina_coroliuc,Micky Skeel,Boy You're Good,156164,156164.0,2.602733333333333
176671,nicolae_gherman,DaBaby,LEVELS (feat. Kodak Black),156115,156115.0,2.601916666666667
176674,arina_coroliuc,Noah Cyrus,July,156106,156106.0,2.601766666666667
176675,eduard_balamatiuc,Noah Cyrus,July,156106,156106.0,2.601766666666667
176677,elena_timbur,Noah Cyrus,July,156106,156106.0,2.601766666666667
176679,eduard_balamatiuc,Soda,Nobody,156103,156103.0,2.6017166666666665
176684,eduard_balamatiuc,Kanye West,Moon,156091,156091.0,2.6015166666666665
176686,nicolae_gherman,Kanye West,Moon,156091,156091.0,2.6015166666666665
176690,vlada_pulbere,E66s,Beachside,156081,156082.0,2.601366666666667
176691,elena_timbur,Carla's Dreams,Hobson'S Choice,155988,156082.0,2.601366666666667
176696,vasile_papaluta,Spike,Paparude,156072,156072.0,2.6012
176702,vasile_papaluta,kizaru,Аниме мир,156069,156070.0,2.601166666666667
176703,irina_tiora,Joe Dassin,Taka takata ( La femme du Toréro),156066,156067.0,2.6011166666666665
176704,arina_coroliuc,Joe Dassin,Taka takata ( La femme du Toréro),156066,156067.0,2.6011166666666665
176706,vasile_papaluta,Barry Hudson-Taylor,Flow,156064,156064.0,2.6010666666666666
176707,vasile_papaluta,Deraj,Chains,156055,156056.0,2.6009333333333333
176709,arina_coroliuc,Adrian Kuipers,Through Clouds,156044,156045.0,2.60075
176710,nicolae_dubenco,Navai,Чёрный мерен - DFM Mix,156040,156041.0,2.6006833333333335
176711,nicolae_gherman,Baby Keem,16,156040,156040.0,2.6006666666666667
176712,vladimir_stojoc,Towerz,Chao,156024,156024.0,2.6004
176713,vladimir_stojoc,Bert,apart,156013,156013.0,2.600216666666667
176715,arina_coroliuc,LODATO,Feel All My Lovin' (feat. bby ivy),156010,156011.0,2.6001833333333333
176718,vladimir_stojoc,Nothingtosay,Cleared Sky,156007,156008.0,2.6001333333333334
176719,vladimir_stojoc,l'Outlander,Desert Night,156006,156006.0,2.6001
176720,irina_tiora,Mikolai Stroinski,Aen Seidhe,156003,156003.0,2.60005
176722,vasile_papaluta,Bassjackers,Run Away,156000,156000.0,2.6
176723,vladimir_stojoc,Jhove,i hope this never ends,156000,156000.0,2.6
176724,eduard_balamatiuc,fem.love,Фотографирую закат,156000,156000.0,2.6
176726,irina_tiora,Mikolai Stroinski,The Wolf And The Swallow,156000,156000.0,2.6
176729,nicolae_gherman,Thouxanbanfauni,AMERICAN MUSCLE,156000,156000.0,2.6
176731,vladimir_stojoc,Sátyr,Circle,156000,156000.0,2.6
176734,vladimir_stojoc,Rich Brian,watch out!,156000,156000.0,2.6
176736,arina_coroliuc,Huddy,"Don't Freak Out (feat. iann dior, Tyson Ritter & Travis Barker)",156000,156000.0,2.6
176741,vasile_papaluta,The LJ,Rockstar,155999,156000.0,2.6
176744,vasile_papaluta,NEFFEX,I've Been Let Down,156000,156000.0,2.6
176749,irina_tiora,Jozef De Schutter,Across Borders,156000,156000.0,2.6
176754,elena_timbur,Selena Gomez,De Una Vez,155956,155956.0,2.599266666666667
176755,vlada_pulbere,Vundabar,Alien Blues,155933,155933.0,2.598883333333333
176764,arina_coroliuc,Perry Como,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),155933,155933.0,2.598883333333333
176770,vasile_papaluta,Perry Como,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),155933,155933.0,2.598883333333333
176785,vladimir_stojoc,Hevi,Drift,155925,155925.0,2.59875
176786,denis_smocvin,YUNGBLUD,Memories (with WILLOW),155919,155919.0,2.59865
176787,vasile_papaluta,Wiz Khalifa,Contact (feat. Tyga),155913,155913.0,2.59855
176792,vladimir_stojoc,Måns & Dotter,Hoppet,155912,155912.0,2.598533333333333
176794,arina_coroliuc,Saweetie,Best Friend (feat. Doja Cat),153524,155884.0,2.5980666666666665
176795,vlada_pulbere,BVG,Dreams Can Come True,155868,155868.0,2.5978
176798,elena_timbur,UPSAHL,Drugs,155866,155867.0,2.5977833333333336
176800,vasile_papaluta,Yellow Claw,Baila Conmigo,155866,155867.0,2.5977833333333336
176801,vlada_pulbere,UPSAHL,Drugs,155866,155867.0,2.5977833333333336
176805,vasile_papaluta,UPSAHL,Drugs,155866,155867.0,2.5977833333333336
176816,vlada_pulbere,So.Lo,Cabeça.,155853,155854.0,2.597566666666667
176818,arina_coroliuc,Bingo Players,Forever Love (feat. Viiq),151119,155827.0,2.5971166666666665
176819,arina_coroliuc,I TRAVEL LIGHT,Boundaries,155822,155822.0,2.5970333333333335
176820,arina_coroliuc,Astrid S,I Do,155822,155822.0,2.5970333333333335
176821,marius_purici,Tay Alesia,We Do It Best,155792,155792.0,2.5965333333333334
176827,nicolae_dubenco,The Limba,СМУЗИ,155780,155781.0,2.59635
176832,irina_tiora,David Arnold,Who You Really Are,155773,155773.0,2.596216666666667
176833,vladimir_stojoc,S N U G,Evenings,155751,155752.0,2.5958666666666668
176834,vladimir_stojoc,Lilac,Perfume,155744,155744.0,2.5957333333333334
176835,alex_clefos,Clarx,Ride,155743,155743.0,2.5957166666666667
176871,andreea_covalevschi,PJ Harvey,Joe,155733,155733.0,2.59555
176889,vladimir_stojoc,Project AER,Open Eyes,155714,155714.0,2.5952333333333333
176890,vlada_pulbere,half•alive,Make of It,155706,155707.0,2.5951166666666667
176891,elena_timbur,LUNA AURA,HONEY,155680,155680.0,2.5946666666666665
176893,arina_coroliuc,jxdn,BETTER OFF DEAD,155673,155674.0,2.5945666666666667
176894,vasile_papaluta,CakeMan,Forever,155629,155630.0,2.5938333333333334
176900,arina_coroliuc,LOOZE,Stars (feat. Crooked Bangs),155625,155625.0,2.59375
176901,elena_timbur,Lorde,Everybody Wants To Rule The World - From “The Hunger Games: Catching Fire” Soundtrack,155587,155587.0,2.5931166666666665
176904,vladimir_stojoc,Bcalm,Midnight Swim,155575,155576.0,2.5929333333333333
176905,arina_coroliuc,Oldelaf et Monsieur D.,Le café,155573,155573.0,2.5928833333333334
176906,arina_coroliuc,Otis Redding,Merry Christmas Baby,155560,155560.0,2.5926666666666667
176907,vasile_papaluta,Otis Redding,Merry Christmas Baby,155560,155560.0,2.5926666666666667
176908,marius_purici,Strange Fruits Music,Better Off Alone,155559,155559.0,2.59265
176909,arina_coroliuc,Duncan Laurence,Arcade - Sam Feldt Remix - Bonus Track,155520,155520.0,2.592
176911,vasile_papaluta,DJ Zaro,Memories,155520,155520.0,2.592
176913,arina_coroliuc,Ugur Cakir,Bad Habits,155507,155508.0,2.5918
176915,vasile_papaluta,Whethan,Freefall (feat. Oliver Tree),155498,155498.0,2.5916333333333332
176918,nicolae_gherman,Metallica,Free Speech For The Dumb,155493,155493.0,2.59155
176924,andreea_covalevschi,D.R.I.,Do The Dream,155480,155481.0,2.59135
176937,vasile_papaluta,Masked Wolf,Water Walkin,155469,155470.0,2.5911666666666666
176959,vlada_pulbere,Oscar Hollis,Windowsills,155454,155455.0,2.5909166666666668
176964,irina_tiora,WYS,Silver Silver,155454,155455.0,2.5909166666666668
176965,vasile_papaluta,Frank Sinatra,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),155453,155453.0,2.590883333333333
176966,arina_coroliuc,Frank Sinatra,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),155453,155453.0,2.590883333333333
176970,marius_purici,Frank Sinatra,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),155453,155453.0,2.590883333333333
176973,vasile_papaluta,Alok,Ameno,155428,155429.0,2.5904833333333332
176976,andreea_covalevschi,Nina Simone,See-Line Woman,155426,155427.0,2.59045
176980,vlada_pulbere,The Macarons Project,Fly Me to the Moon,155402,155402.0,2.5900333333333334
177038,arina_coroliuc,The Macarons Project,Fly Me to the Moon,151313,155402.0,2.5900333333333334
177060,vasile_papaluta,VINAI,I Was Made,151445,155399.0,2.5899833333333335
177064,arina_coroliuc,VINAI,I Was Made,151475,155399.0,2.5899833333333335
177065,vladimir_stojoc,Kainbeats,The Clouds Stood Still,155382,155382.0,2.5897
177066,nicolae_dubenco,Scott Rill,Bugatti,155376,155376.0,2.5896
177069,nicolae_gherman,Desiigner,AMEN,155363,155363.0,2.589383333333333
177071,nicolae_dubenco,MACSWOLRD,FAME,155344,155345.0,2.5890833333333334
177072,vasile_papaluta,UNSECRET,Welcome To My Kingdom,155333,155333.0,2.5888833333333334
177074,marius_sclearuc,Nathan Evans,Wellerman - Sea Shanty,155333,155333.0,2.5888833333333334
177079,nicolae_gherman,The Troggs,Wild Thing,157603,155333.0,2.5888833333333334
177094,irina_tiora,EDEN,calm down,155324,155325.0,2.58875
177095,nicolae_gherman,Flume,Sintra,155315,155316.0,2.5886
177097,arina_coroliuc,Nat King Cole,L-O-V-E,155306,155307.0,2.58845
177098,arina_coroliuc,LÉON,Head And Heart On Fire,155303,155303.0,2.5883833333333333
177099,vasile_papaluta,Niklas Blumenthaler,Lovely Red,155300,155300.0,2.5883333333333334
177100,irina_tiora,Mikolai Stroinski,The Tree When We Sat Once,155295,155295.0,2.58825
177102,vasile_papaluta,Kolya Dark,Enemy Don't Stop,155294,155294.0,2.588233333333333
177104,vladimir_stojoc,Kainbeats,lovely glow,155294,155294.0,2.588233333333333
177105,nicolae_gherman,"Tyler, The Creator",HOT WIND BLOWS (feat. Lil Wayne),155292,155293.0,2.588216666666667
177107,andreea_covalevschi,System Of A Down,Genocidal Humanoidz,155286,155287.0,2.5881166666666666
177109,arina_coroliuc,Leah Kate,F U Anthem (Fuck You Anthem),155260,155261.0,2.587683333333333
177112,vasile_papaluta,Niklas Blumenthaler,Hopeful Green,155251,155252.0,2.5875333333333335
177113,vasile_papaluta,Niklas Blumenthaler,Hope,142997,155252.0,2.5875333333333335
177115,andreea_covalevschi,Suicidal Tendencies,I Ain't Like You,155240,155240.0,2.5873333333333335
177121,vasile_papaluta,Regard,Secrets - MOTi Remix,155238,155238.0,2.5873
177123,arina_coroliuc,Mauve,By My Side,155217,155217.0,2.58695
177125,vlada_pulbere,User67,The Day You Left,155208,155208.0,2.5868
177129,arina_coroliuc,Tate McRae,Teenage Mind,155205,155205.0,2.58675
177132,vasile_papaluta,NEFFEX,Don't Wanna Let Myself Down,155200,155200.0,2.5866666666666664
177179,nicolae_gherman,BROCKHAMPTON,COUNT ON ME,155200,155200.0,2.5866666666666664
177199,nicolae_dubenco,HENSY,Пора бы улыбаться,155187,155188.0,2.5864666666666665
177200,vasile_papaluta,Tony Junior,Burnin' Up,155156,155156.0,2.585933333333333
177202,elena_timbur,Wallows,Remember When,155146,155147.0,2.5857833333333335
177203,arina_coroliuc,Cyberboy Jack,My Own Blood,155146,155146.0,2.5857666666666668
177204,vasile_papaluta,Take/Five,Mars,155142,155143.0,2.585716666666667
177205,vlada_pulbere,Raimu,Ekitai No Gainen,155126,155127.0,2.58545
177207,vlada_pulbere,drkmnd,freeway,155109,155109.0,2.58515
177208,irina_tiora,Marcin Przybyłowicz,Kaer Morhen,155109,155109.0,2.58515
177211,arina_coroliuc,Megan Thee Stallion,What’s New,152535,155090.0,2.5848333333333335
177212,nicolae_dubenco,Petsmpi,Feel IT,155081,155082.0,2.5847
177213,eduard_balamatiuc,Шейх Мансур,Хеннесси,155076,155077.0,2.584616666666667
177223,nicolae_gherman,A$AP ANT,The God Hour,155076,155077.0,2.584616666666667
177234,vladimir_stojoc,Mondo Loops,Have Hope,155076,155077.0,2.584616666666667
177236,nicolae_dubenco,Besomage,Toxic,155076,155077.0,2.584616666666667
177244,vladimir_stojoc,trxxshed,Dysomnia,155075,155076.0,2.5846
177245,nicolae_gherman,Ludovico Einaudi,A Sense of Symmetry - Day 1,155065,155066.0,2.584433333333333
177246,irina_tiora,Ludovico Einaudi,A Sense of Symmetry - Day 1,155065,155066.0,2.584433333333333
177248,vladimir_stojoc,no one's perfect,White Cliffs,155061,155062.0,2.5843666666666665
177249,arina_coroliuc,Malou,All or Nothing,155040,155041.0,2.584016666666667
177251,andreea_covalevschi,Nina Simone,I Put A Spell On You,155026,155027.0,2.5837833333333333
177255,nicolae_gherman,Nina Simone,I Put A Spell On You,155026,155027.0,2.5837833333333333
177264,vasile_papaluta,Faithless,God is A DJ,155000,155000.0,2.5833333333333335
177265,vladimir_stojoc,Louk,Call You Soon,155000,155000.0,2.5833333333333335
177268,vasile_papaluta,Lil Nas X,HOLIDAY,154997,154998.0,2.5833
177401,eduard_balamatiuc,Lil Nas X,HOLIDAY,146280,154998.0,2.5833
177725,eduard_balamatiuc,Marshmello,Leave Before You Love Me (with Jonas Brothers),154983,154983.0,2.58305
177726,elena_timbur,Marshmello,Leave Before You Love Me (with Jonas Brothers),154983,154983.0,2.58305
177727,vlada_pulbere,Marshmello,Leave Before You Love Me (with Jonas Brothers),154983,154983.0,2.58305
177731,vasile_papaluta,Marshmello,Leave Before You Love Me (with Jonas Brothers),154983,154983.0,2.58305
177734,nicolae_gherman,Marshmello,Leave Before You Love Me (with Jonas Brothers),154983,154983.0,2.58305
177748,arina_coroliuc,Marshmello,Leave Before You Love Me (with Jonas Brothers),154983,154983.0,2.58305
177780,vlada_pulbere,Christian French,head first,154960,154961.0,2.582683333333333
177782,irina_tiora,Christian French,head first,154960,154961.0,2.582683333333333
177783,arina_coroliuc,Christian French,head first,154960,154961.0,2.582683333333333
177784,vladimir_stojoc,Molly Kate Kestner,Get Up (feat. Brock Monroe),154955,154956.0,2.5826
177785,vasile_papaluta,Florian Rus,Cand vine noaptea,154954,154955.0,2.5825833333333335
177793,vlada_pulbere,Mashup DJ's,Put Your Head On My Shoulder (Original Radio Mix) [Re-Mix Tool],154935,154935.0,2.58225
177797,arina_coroliuc,Daniel Schulz,AFK,154933,154933.0,2.5822166666666666
177798,andreea_covalevschi,Static-X,Push It,154906,154907.0,2.5817833333333335
177802,arina_coroliuc,Coldabank,I Just Wanna Dance,147241,154905.0,2.58175
177808,vladimir_stojoc,Pandrezz,Friday Night With You,154886,154886.0,2.5814333333333335
177810,nicolae_gherman,Cage The Elephant,House Of Glass,160459,154880.0,2.5813333333333333
177811,denis_smocvin,Noize MC,Какая жалость,154840,154840.0,2.5806666666666667
177812,vasile_papaluta,Мэвл,Магнитола,154838,154839.0,2.58065
177814,vasile_papaluta,MOTi,Afterbloom (feat. Deza),154838,154839.0,2.58065
177816,vasile_papaluta,The Tech Thieves,Daydream,154838,154839.0,2.58065
177820,arina_coroliuc,Sam Feldt,Post Malone (feat. RANI) - VIZE Remix,154838,154839.0,2.58065
177821,vasile_papaluta,NEFFEX,Sometimes,154825,154825.0,2.580416666666667
177825,nicolae_gherman,Lil Peep,Better Off (Dying),154814,154815.0,2.58025
177826,vladimir_stojoc,FITZ,Spaceman,154808,154809.0,2.58015
177827,vasile_papaluta,FITZ,Spaceman,154808,154809.0,2.58015
177829,arina_coroliuc,Kayla Nicole,Bundles (feat. Taylor Girlz),154805,154806.0,2.5801
177833,vasile_papaluta,Myles Erlick,Sweat,154800,154801.0,2.580016666666667
177836,nicolae_dubenco,Iso Indies,Symphonies,154800,154800.0,2.58
177837,vasile_papaluta,Ombladon,Muie Garda,154800,154800.0,2.58
177838,andreea_covalevschi,Pixies,I Bleed,154800,154800.0,2.58
177840,elena_timbur,Little Mix,Wasabi,154786,154787.0,2.5797833333333333
177844,vasile_papaluta,T-killah,Звездопад,154784,154784.0,2.5797333333333334
177845,vasile_papaluta,Godzella,Last Ones Standing (ELEAGUE Premier 2018),154776,154776.0,2.5796
177847,irina_tiora,Novo Amor,Halloween,154773,154773.0,2.57955
177848,arina_coroliuc,Traditional,Herefordshire Carol (This is the Truth Sent from Above) [Live],154760,154760.0,2.5793333333333335
177849,vlada_pulbere,MASN,Hate Me!,154756,154757.0,2.579283333333333
177850,vladimir_stojoc,MASN,Hate Me!,154756,154757.0,2.579283333333333
177851,eduard_balamatiuc,Little Simz,Venom,154749,154749.0,2.57915
177854,arina_coroliuc,Liam Payne,Naughty List (with Dixie),154746,154747.0,2.5791166666666667
177856,vasile_papaluta,Liam Payne,Naughty List (with Dixie),154746,154747.0,2.5791166666666667
177857,eduard_balamatiuc,Paul Anka,Put Your Head On My Shoulder,154733,154733.0,2.578883333333333
177863,vladimir_stojoc,amies,Echoes In Time,154723,154723.0,2.5787166666666668
177865,eduard_balamatiuc,amies,Echoes In Time,154723,154723.0,2.5787166666666668
177866,vasile_papaluta,Tungevaag,Ride With Me (feat. Kid Ink) - Gabry Ponte Remix,154707,154708.0,2.5784666666666665
177868,vasile_papaluta,StaySolidRocky,Party Girl - VIZE Remix,154687,154687.0,2.578116666666667
177899,vasile_papaluta,Rezo,Mach die Robbe - Remix,154687,154687.0,2.578116666666667
177901,arina_coroliuc,LUM!X,Annie Are You Ok - LUM!X Remix,154687,154687.0,2.578116666666667
177920,vladimir_stojoc,MARINA,Bubblegum Bitch,154666,154667.0,2.5777833333333335
177921,vlada_pulbere,MARINA,Bubblegum Bitch,154666,154667.0,2.5777833333333335
177922,elena_timbur,MARINA,Bubblegum Bitch,154666,154667.0,2.5777833333333335
177923,vasile_papaluta,Yusha,Будь проще,154666,154667.0,2.5777833333333335
177928,vasile_papaluta,MARINA,Bubblegum Bitch,154666,154667.0,2.5777833333333335
177932,vlada_pulbere,Ryoko,Not Invasive,154666,154667.0,2.5777833333333335
177933,irina_tiora,Mikolai Stroinski,Whispers Of Oxenfurt,154666,154667.0,2.5777833333333335
177936,arina_coroliuc,MARINA,Bubblegum Bitch,154666,154667.0,2.5777833333333335
177949,vladimir_stojoc,fourwalls,Smile From A Friend,154666,154667.0,2.5777833333333335
177950,arina_coroliuc,HBz,Aloha Hey,154631,154631.0,2.577183333333333
177951,arina_coroliuc,Jubël,Puerto Rico,154631,154631.0,2.577183333333333
177952,vlada_pulbere,Sista Prod,Eyes Blue Like The Atlantic (feat. Subvrbs),154599,154599.0,2.57665
178034,nicolae_gherman,Lute,GED (Gettin Every Dolla),155409,154595.0,2.5765833333333332
178036,vasile_papaluta,Yves V,Dernière Danse,154576,154576.0,2.5762666666666667
178037,arina_coroliuc,Yves V,Dernière Danse,154576,154576.0,2.5762666666666667
178042,irina_tiora,Project AER,The Beginning,154554,154554.0,2.5759
178043,vasile_papaluta,SaberZ,Huang,154545,154545.0,2.57575
178044,vasile_papaluta,Thr13tn,Howl,154545,154545.0,2.57575
178046,nicolae_dubenco,HADES,Boom Boom,154523,154524.0,2.5754
178047,nicolae_gherman,Isaiah Rashad,THIB,154517,154517.0,2.575283333333333
178056,vlada_pulbere,The Living Tombstone,No Mercy (feat. BlackGryph0n & LittleJayneyCakes),154465,154465.0,2.5744166666666666
178057,vasile_papaluta,DEEP-EX-SENSE,Ветер перемен,154460,154461.0,2.57435
178073,elena_timbur,Ashley O,On A Roll,154262,154448.0,2.574133333333333
178075,vladimir_stojoc,Joji,Bitter Fuck,154442,154443.0,2.57405
178076,vladimir_stojoc,Don Toliver,No Idea,154424,154424.0,2.573733333333333
178077,nicolae_gherman,Don Toliver,No Idea,154424,154424.0,2.573733333333333
178078,nicolae_gherman,Flume,Holdin On,154414,154414.0,2.573566666666667
178080,nicolae_gherman,BROCKHAMPTON,WASTE,154406,154406.0,2.5734333333333335
178091,andreea_covalevschi,Municipal Waste,Rum for Your Life,154400,154400.0,2.5733333333333333
178093,andreea_covalevschi,Anvil,March of the Crabs,154400,154400.0,2.5733333333333333
178094,arina_coroliuc,Minelli,Nothing Hurts,154378,154379.0,2.572983333333333
178097,nicolae_gherman,Logic,State Of Emergency,154373,154373.0,2.5728833333333334
178098,marius_sclearuc,Nectar Operator,Busqueda,154363,154364.0,2.5727333333333333
178099,arina_coroliuc,Shane Codd,Get Out My Head - Swarmz & S1mba Remix,154333,154333.0,2.572216666666667
178100,vladimir_stojoc,Juliàn,Dark Sea,154329,154330.0,2.5721666666666665
178102,vladimir_stojoc,Blue Wednesday,Wildflower,154310,154310.0,2.571833333333333
178103,vladimir_stojoc,Dzharakhov,Блокеры,150552,154308.0,2.5718
178104,nicolae_gherman,Rammstein,Diamant,154298,154299.0,2.57165
178122,vasile_papaluta,7kingZ,More Power,154291,154291.0,2.5715166666666667
178126,eduard_balamatiuc,HENSY,Поболело и прошло,154285,154286.0,2.5714333333333332
178127,vladimir_stojoc,HENSY,Поболело и прошло,154285,154286.0,2.5714333333333332
178138,eduard_balamatiuc,FILV,BALENCIAGA,154285,154286.0,2.5714333333333332
178151,vasile_papaluta,Kairo,Drums of War,154285,154286.0,2.5714333333333332
178155,vasile_papaluta,FILV,BALENCIAGA,154285,154286.0,2.5714333333333332
178158,vasile_papaluta,HENSY,Поболело и прошло,154285,154286.0,2.5714333333333332
178175,nicolae_dubenco,HENSY,Поболело и прошло,154285,154286.0,2.5714333333333332
178194,vlada_pulbere,Teqkoi,Baby I'm Falling,154285,154286.0,2.5714333333333332
178219,andreea_covalevschi,Oh No,Welcome To Los Santos,154280,154280.0,2.5713333333333335
178229,marius_sclearuc,VANT,DO YOU KNOW ME?,154266,154267.0,2.5711166666666667
178230,nicolae_dubenco,Scott Rill,Moonlight,154259,154260.0,2.571
178232,arina_coroliuc,Zdob si Zdub,Видели ночь,154200,154240.0,2.570666666666667
178233,arina_coroliuc,Zdob si Zdub,Videli Noci,154240,154240.0,2.570666666666667
178239,arina_coroliuc,Lakeyah,Poppin,154230,154231.0,2.570516666666667
178240,vasile_papaluta,LUM!X,Monster,154226,154226.0,2.5704333333333333
178242,andreea_covalevschi,Black Flag,Beat My Head Against the Wall,154186,154200.0,2.57
178245,andreea_covalevschi,Hole,Plump,154200,154200.0,2.57
178251,vladimir_stojoc,Laffey,Comfort,154191,154192.0,2.5698666666666665
178252,andreea_covalevschi,Morphine,Good,154173,154173.0,2.56955
